Date,Open,High,Low,Close,Adj Close,Volume
2024-08-08,27.725000381469727,29.174999237060547,27.0049991607666,29.030000686645508,28.55647850036621,152879200
2024-08-09,28.719999313354492,29.764999389648438,28.5,29.424999237060547,28.94503402709961,125592400
2024-08-12,29.614999771118164,30.200000762939453,29.05500030517578,29.625,29.141769409179688,108972600
2024-08-13,30.479999542236328,31.854999542236328,30.450000762939453,31.780000686645508,31.261619567871094,108962800
2024-08-14,31.9950008392334,32.31999969482422,30.934999465942383,31.834999084472656,31.315723419189453,124710600
2024-08-15,33.064998626708984,34.314998626708984,32.994998931884766,34.22999954223633,33.67165756225586,106424800
2024-08-16,33.810001373291016,34.630001068115234,33.595001220703125,34.31999969482422,33.76019287109375,89675200
2024-08-19,34.34000015258789,35.67499923706055,33.94499969482422,35.650001525878906,35.06849670410156,91599800
2024-08-20,35.45000076293945,36.029998779296875,35.04499816894531,35.43000030517578,34.85208511352539,97859000
2024-08-21,35.59000015258789,36.33000183105469,35.209999084472656,35.915000915527344,35.32917404174805,103000800
2024-08-22,36.43000030517578,36.58000183105469,33.959999084472656,34.189998626708984,33.63230514526367,127496400
2024-08-23,35.099998474121094,35.86000061035156,34.25,35.26499938964844,34.68977355957031,128753200
2024-08-26,35.1349983215332,35.334999084472656,33.76499938964844,34.22999954223633,33.67165756225586,84981400
2024-08-27,33.8650016784668,34.75,33.42499923706055,34.52000045776367,33.95692825317383,71532600
2024-08-28,34.400001525878906,34.560001373291016,32.58000183105469,33.349998474121094,32.80601119995117,118625800
2024-08-29,33.724998474121094,34.71500015258789,32.89500045776367,33.17499923706055,32.63386535644531,120033600
2024-08-30,34.060001373291016,34.435001373291016,33.09000015258789,34.30500030517578,33.74542999267578,92946800
2024-09-03,33.630001068115234,33.65999984741211,30.645000457763672,31.174999237060547,30.666486740112305,147572600
2024-09-04,30.520000457763672,31.684999465942383,30.325000762939453,30.90999984741211,30.405811309814453,96798400
2024-09-05,30.56999969482422,31.860000610351562,30.360000610351562,31.010000228881836,30.504179000854492,110171600
2024-09-06,30.80500030517578,30.985000610351562,28.360000610351562,28.4950008392334,28.030202865600586,169904600
2024-09-09,29.28499984741211,29.7450008392334,28.670000076293945,29.55500030517578,29.072914123535156,110835000
2024-09-10,29.889999389648438,30.459999084472656,29.100000381469727,30.350000381469727,29.854944229125977,91582400
2024-09-11,30.59000015258789,32.474998474121094,28.885000228881836,32.28499984741211,31.758384704589844,163475200
2024-09-12,32.314998626708984,33.44499969482422,31.94499969482422,33.2400016784668,32.69780349731445,109802600
2024-09-13,33.07500076293945,33.935001373291016,33.025001525878906,33.67499923706055,33.12571334838867,87966600
2024-09-16,33.209999084472656,33.35499954223633,32.51499938964844,33.224998474121094,32.68305206298828,82331000
2024-09-17,33.849998474121094,34.130001068115234,32.73500061035156,33.244998931884766,32.702720642089844,103114400
2024-09-18,33.5099983215332,34.380001068115234,32.69499969482422,32.810001373291016,32.27482604980469,166396200
2024-09-19,35.150001525878906,35.900001525878906,34.70500183105469,35.290000915527344,34.7143669128418,114801400
2024-09-20,35.07500076293945,35.34000015258789,34.154998779296875,35.064998626708984,34.49303436279297,96759600
2024-09-23,35.310001373291016,35.57500076293945,35.02000045776367,35.32500076293945,34.74879837036133,69837000
2024-09-24,35.63999938964844,36.04499816894531,34.689998626708984,35.82500076293945,35.24064254760742,81259600
2024-09-25,35.56999969482422,36.244998931884766,35.529998779296875,35.834999084472656,35.36399841308594,64724800
2024-09-26,37.459999084472656,37.53499984741211,35.790000915527344,36.595001220703125,36.114009857177734,107003200
2024-09-27,36.810001373291016,36.83000183105469,35.69499969482422,35.96500015258789,35.49229049682617,82930600
2024-09-30,35.72999954223633,36.310001373291016,35.09000015258789,36.244998931884766,35.76860809326172,85862800
2024-10-01,36.13999938964844,36.21500015258789,33.849998474121094,34.709999084472656,34.253780364990234,134760200
2024-10-02,34.505001068115234,35.27000045776367,33.935001373291016,34.84000015258789,34.382076263427734,79119400
2024-10-03,34.3650016784668,35.404998779296875,34.19499969482422,34.7599983215332,34.30312728881836,97749400
2024-10-04,36.0,36.08000183105469,34.88999938964844,35.98500061035156,35.51203155517578,110700400
2024-10-07,35.525001525878906,35.790000915527344,34.529998779296875,34.79999923706055,34.34259796142578,82403400
2024-10-08,35.33000183105469,36.4900016784668,35.154998779296875,36.310001373291016,35.8327522277832,77914000
2024-10-09,36.2599983215332,37.314998626708984,36.029998779296875,37.185001373291016,36.69625473022461,78696200
2024-10-10,36.65999984741211,37.474998474121094,36.36000061035156,37.05500030517578,36.567962646484375,86060600
2024-10-11,36.584999084472656,37.400001525878906,36.45000076293945,37.150001525878906,36.661720275878906,70735200
2024-10-14,37.720001220703125,38.40999984741211,37.60499954223633,38.099998474121094,37.5992317199707,67691200
2024-10-15,38.17499923706055,38.32500076293945,36.06999969482422,36.58000183105469,36.099205017089844,106307600
2024-10-16,36.619998931884766,36.744998931884766,35.834999084472656,36.560001373291016,36.079471588134766,70784200
2024-10-17,37.790000915527344,37.79999923706055,36.625,36.66999816894531,36.18802261352539,97697800
2024-10-18,37.22999954223633,37.57500076293945,37.064998626708984,37.31999969482422,36.82948303222656,64151600
2024-10-21,37.029998779296875,37.709999084472656,36.59000015258789,37.525001525878906,37.03178405761719,74995800
2024-10-22,36.904998779296875,37.974998474121094,36.72999954223633,37.6349983215332,37.14033889770508,76308000
2024-10-23,37.084999084472656,37.23500061035156,35.13999938964844,35.89500045776367,35.4232063293457,118172200
2024-10-24,36.709999084472656,36.900001525878906,36.119998931884766,36.75,36.266971588134766,78612800
2024-10-25,37.349998474121094,38.5,37.19499969482422,37.369998931884766,36.878822326660156,114826000
2024-10-28,38.095001220703125,38.095001220703125,37.33000183105469,37.404998779296875,36.913360595703125,69162200
2024-10-29,37.46500015258789,38.72999954223633,37.03499984741211,38.439998626708984,37.934757232666016,78545200
2024-10-30,38.275001525878906,38.4900016784668,37.470001220703125,37.584999084472656,37.09099197387695,80473200
2024-10-31,36.654998779296875,36.665000915527344,34.71500015258789,34.724998474121094,34.268585205078125,138905200
2024-11-01,35.040000915527344,36.18000030517578,34.98500061035156,35.46500015258789,34.99885940551758,96678800
2024-11-04,35.31999969482422,35.880001068115234,34.755001068115234,35.1349983215332,34.67319869995117,82214400
2024-11-05,35.474998474121094,36.619998931884766,35.459999084472656,36.470001220703125,35.99065399169922,79352600
2024-11-06,38.33000183105469,39.61000061035156,38.095001220703125,39.43000030517578,38.9117431640625,118794200
2024-11-07,40.08000183105469,41.46500015258789,40.04999923706055,41.275001525878906,40.73249435424805,99545200
2024-11-08,41.11000061035156,41.55500030517578,40.95500183105469,41.375,40.831180572509766,70060000
2024-11-11,41.665000915527344,41.71500015258789,40.59000015258789,41.29999923706055,40.757164001464844,70806000
2024-11-12,41.27000045776367,41.48500061035156,40.32500076293945,41.07500076293945,40.535125732421875,68286000
2024-11-13,40.93000030517578,41.54499816894531,40.34000015258789,40.89500045776367,40.35749053955078,74989000
2024-11-14,40.79499816894531,41.01499938964844,39.810001373291016,40.029998779296875,39.50386047363281,77651400
2024-11-15,38.6349983215332,38.724998474121094,36.64500045776367,37.1349983215332,36.64691162109375,120601600
2024-11-18,37.46500015258789,38.369998931884766,37.154998779296875,37.8849983215332,37.387054443359375,77551200
2024-11-19,37.275001525878906,38.775001525878906,37.209999084472656,38.64500045776367,38.13706588745117,80088200
2024-11-20,38.57500076293945,38.64500045776367,37.05500030517578,38.599998474121094,38.09265899658203,101260600
2024-11-21,39.275001525878906,39.439998626708984,37.279998779296875,38.97999954223633,38.4676628112793,109865600
2024-11-22,38.81999969482422,39.30500030517578,38.439998626708984,39.125,38.61075210571289,79934800
2024-11-25,40.08000183105469,40.435001373291016,38.77000045776367,39.30500030517578,38.78839111328125,91515800
2024-11-26,39.64500045776367,40.125,39.44499969482422,39.915000915527344,39.390377044677734,69747200
2024-11-27,39.64500045776367,39.654998779296875,38.165000915527344,38.95000076293945,38.43805694580078,78463600
2024-11-29,39.064998626708984,40.084999084472656,38.92499923706055,39.94499969482422,39.41997528076172,40865800
2024-12-02,40.2400016784668,41.474998474121094,40.14500045776367,41.2400016784668,40.69795608520508,73638200
2024-12-03,40.900001525878906,41.665000915527344,40.76499938964844,41.60499954223633,41.05815887451172,84810800
2024-12-04,42.435001373291016,43.185001373291016,42.255001068115234,43.125,42.55818176269531,69992600
2024-12-05,43.125,43.31999969482422,42.66999816894531,42.77000045776367,42.207847595214844,54020400
2024-12-06,42.88999938964844,43.935001373291016,42.86000061035156,43.869998931884766,43.293392181396484,62740600
2024-12-09,43.625,43.83000183105469,42.540000915527344,42.845001220703125,42.281864166259766,69577600
2024-12-10,43.125,43.560001373291016,42.025001525878906,42.380001068115234,41.82297134399414,71541600
2024-12-11,43.439998626708984,44.810001373291016,43.34000015258789,44.64500045776367,44.05820083618164,74897800
2024-12-12,44.064998626708984,44.3849983215332,43.63999938964844,43.7599983215332,43.184837341308594,66348400
2024-12-13,44.709999084472656,45.3849983215332,43.92499923706055,44.70000076293945,44.11248016357422,79663600
2024-12-16,45.36000061035156,46.89500045776367,45.334999084472656,46.64500045776367,46.03191375732422,69967600
2024-12-17,46.165000915527344,46.45500183105469,45.584999084472656,46.02000045776367,45.415130615234375,69168200
2024-12-18,45.82500076293945,46.28499984741211,40.64500045776367,41.04499816894531,40.505516052246094,134849200
2024-12-19,42.1349983215332,42.26499938964844,40.375,40.46500015258789,39.933143615722656,113317600
2024-12-20,39.529998779296875,42.93000030517578,39.25,41.51499938964844,40.96934127807617,145241000
2024-12-23,41.724998474121094,42.619998931884766,40.915000915527344,42.529998779296875,42.1104736328125,83645800
2024-12-24,42.974998474121094,44.2400016784668,42.81999969482422,44.220001220703125,43.7838020324707,48139600
2024-12-26,43.810001373291016,44.540000915527344,43.29499816894531,44.125,43.68973922729492,59062000
2024-12-27,43.185001373291016,43.29499816894531,41.13999938964844,42.33000183105469,41.91244888305664,102139000
2024-12-30,40.599998474121094,41.529998779296875,39.70500183105469,40.630001068115234,40.22922134399414,102844000
2024-12-31,40.900001525878906,41.08000183105469,39.34000015258789,39.564998626708984,39.174720764160156,105177600
2025-01-02,40.27000045776367,40.80500030517578,38.26499938964844,39.314998626708984,38.927188873291016,141370600
2025-01-03,39.994998931884766,41.45500183105469,39.810001373291016,41.20000076293945,40.79359436035156,92431600
2025-01-06,42.48500061035156,43.42499923706055,42.01499938964844,42.60499954223633,42.18473434448242,92050000
2025-01-07,42.86000061035156,42.94499969482422,39.85499954223633,40.310001373291016,39.91237258911133,111021000
2025-01-08,40.279998779296875,40.70500183105469,39.220001220703125,40.34000015258789,39.94207763671875,96021200
2025-01-10,39.400001525878906,39.40999984741211,37.6150016784668,38.415000915527344,38.03606414794922,145651600
2025-01-13,37.025001525878906,38.099998474121094,36.66999816894531,38.01499938964844,37.64000701904297,113382000
2025-01-14,38.7400016784668,39.029998779296875,37.095001220703125,37.880001068115234,37.50634765625,125271000
2025-01-15,39.654998779296875,40.73500061035156,39.29999923706055,40.439998626708984,40.04109191894531,106919200
2025-01-16,41.005001068115234,41.025001525878906,39.599998474121094,39.6150016784668,39.22422790527344,93055400
2025-01-17,41.845001220703125,41.970001220703125,40.91999816894531,41.56999969482422,41.15993881225586,87352200
2025-01-21,42.224998474121094,42.57500076293945,41.165000915527344,42.2599983215332,41.8431396484375,83451800
2025-01-22,43.41999816894531,44.45500183105469,43.35499954223633,43.900001525878906,43.46696472167969,86265400
2025-01-23,43.27000045776367,44.189998626708984,43.1349983215332,44.16999816894531,43.73429489135742,60481000
2025-01-24,44.21500015258789,44.415000915527344,43.005001068115234,43.375,42.9471435546875,72479200
2025-01-27,38.790000915527344,40.51499938964844,38.59000015258789,39.56999969482422,39.17967224121094,161821600
2025-01-28,39.790000915527344,41.584999084472656,39.0,41.32500076293945,40.9173583984375,101033400
2025-01-29,41.45500183105469,41.4900016784668,40.130001068115234,41.06999969482422,40.66487503051758,118481200
2025-01-30,41.73500061035156,42.29499816894531,40.43000030517578,41.584999084472656,41.1747932434082,115171000
2025-01-31,42.459999084472656,43.54499816894531,41.09000015258789,41.36000061035156,40.95201110839844,118146600
2025-02-03,39.26499938964844,40.994998931884766,38.66999816894531,40.36000061035156,39.96187973022461,153257000
2025-02-04,40.45500183105469,41.970001220703125,40.3650016784668,41.82500076293945,41.41242599487305,84634600
2025-02-05,41.17499923706055,42.40999984741211,40.880001068115234,42.369998931884766,41.95205307006836,79694800
2025-02-06,42.47999954223633,43.064998626708984,42.095001220703125,43.005001068115234,42.580787658691406,76431000
2025-02-07,43.130001068115234,43.595001220703125,41.17499923706055,41.3650016784668,40.956966400146484,110870400
2025-02-10,42.3650016784668,43.099998474121094,42.25,42.81999969482422,42.39760971069336,65594200
2025-02-11,42.03499984741211,42.994998931884766,42.005001068115234,42.51499938964844,42.095619201660156,62602800
2025-02-12,41.13999938964844,42.80500030517578,41.04999923706055,42.599998474121094,42.17978286743164,96986600
2025-02-13,42.9900016784668,44.47999954223633,42.790000915527344,44.39500045776367,43.95707702636719,92920200
2025-02-14,44.404998779296875,45.09000015258789,44.29999923706055,44.915000915527344,44.47195053100586,76057400
2025-02-18,45.314998626708984,45.375,44.375,45.19499969482422,44.74918746948242,68825200
2025-02-19,45.0,45.560001373291016,44.459999084472656,45.20000076293945,44.7541389465332,68515800
2025-02-20,45.025001525878906,45.1150016784668,43.44499969482422,44.650001525878906,44.209564208984375,80266000
2025-02-21,44.8849983215332,44.89500045776367,41.73500061035156,41.85499954223633,41.442134857177734,118627200
2025-02-24,42.25,42.525001525878906,40.25,40.349998474121094,39.95197677612305,106467400
2025-02-25,40.165000915527344,40.189998626708984,37.88999938964844,38.810001373291016,38.42716979980469,151194400
2025-02-26,39.290000915527344,40.224998474121094,38.345001220703125,39.060001373291016,38.67470169067383,126351400
2025-02-27,39.86000061035156,40.084999084472656,35.7400016784668,35.81999969482422,35.4666633605957,206751000
2025-02-28,35.72999954223633,37.584999084472656,35.040000915527344,37.459999084472656,37.090484619140625,186358000
2025-03-03,38.185001373291016,38.525001525878906,34.220001220703125,35.040000915527344,34.69436264038086,183891600
2025-03-04,34.380001068115234,36.3849983215332,33.005001068115234,34.654998779296875,34.31315231323242,261673800
2025-03-05,34.775001525878906,36.345001220703125,33.744998931884766,36.005001068115234,35.649837493896484,201266600
2025-03-06,34.19499969482422,35.25,32.584999084472656,33.02000045776367,32.694278717041016,245645400
2025-03-07,32.779998779296875,34.005001068115234,31.44499969482422,33.70500183105469,33.37253189086914,270354600
2025-03-10,32.0,32.095001220703125,28.940000534057617,29.905000686645508,29.610008239746094,312271600
2025-03-11,29.700000762939453,30.924999237060547,28.684999465942383,29.55500030517578,29.26346206665039,278978600
2025-03-12,30.969999313354492,31.329999923706055,29.579999923706055,30.565000534057617,30.263500213623047,283837200
2025-03-13,30.399999618530273,30.424999237060547,28.520000457763672,28.895000457763672,28.609973907470703,242454600
2025-03-14,29.854999542236328,31.114999771118164,29.75,30.94499969482422,30.63974952697754,198217000
2025-03-17,30.940000534057617,32.13999938964844,30.575000762939453,31.545000076293945,31.23383140563965,180300800
2025-03-18,30.885000228881836,30.889999389648438,29.5049991607666,29.954999923706055,29.659517288208008,175652400
2025-03-19,30.34000015258789,31.954999923706055,29.969999313354492,31.1200008392334,30.813026428222656,185186400
2025-03-20,30.329999923706055,31.815000534057617,30.184999465942383,30.799999237060547,30.496179580688477,176818200
2025-03-21,29.764999389648438,31.209999084472656,29.53499984741211,31.09000015258789,30.783321380615234,160982000
2025-03-24,32.529998779296875,33.26499938964844,32.40999984741211,33.064998626708984,32.73883819580078,126823000
2025-03-25,33.2400016784668,33.685001373291016,33.04499816894531,33.654998779296875,33.32301330566406,111139400
2025-03-26,33.31999969482422,33.494998931884766,31.3799991607666,31.690000534057617,31.469974517822266,157006400
2025-03-27,31.299999237060547,32.1150016784668,30.875,31.149999618530273,30.93372344970703,144736000
2025-03-28,30.770000457763672,30.905000686645508,28.485000610351562,28.670000076293945,28.4709415435791,207264200
2025-03-31,27.360000610351562,28.815000534057617,26.520000457763672,28.649999618530273,28.451080322265625,213709000
2025-04-01,28.34000015258789,29.4950008392334,27.809999465942383,29.309999465942383,29.10649871826172,194196400
2025-04-02,28.094999313354492,30.600000381469727,28.045000076293945,29.96500015258789,29.7569522857666,246174800
2025-04-03,26.21500015258789,26.915000915527344,25.05500030517578,25.149999618530273,24.97538185119629,280231400
2025-04-04,22.9950008392334,23.389999389648438,20.514999389648438,20.545000076293945,20.402353286743164,516053400
2025-04-07,18.375,23.415000915527344,17.5,20.625,20.481801986694336,791455200
2025-04-08,22.69499969482422,23.405000686645508,18.549999237060547,19.450000762939453,19.314958572387695,502295400
2025-04-09,19.3799991607666,26.704999923706055,19.364999771118164,26.30500030517578,26.122364044189453,713864000
2025-04-10,24.34000015258789,24.670000076293945,20.78499984741211,23.06999969482422,22.90982437133789,563385400
2025-04-11,22.834999084472656,24.53499984741211,22.309999465942383,24.290000915527344,24.121353149414062,358585800
2025-04-14,25.950000762939453,26.024999618530273,24.03499984741211,24.799999237060547,24.627811431884766,294861400
2025-04-15,24.979999542236328,25.604999542236328,24.594999313354492,24.895000457763672,24.722152709960938,209340200
2025-04-16,23.415000915527344,24.0049991607666,21.579999923706055,22.645000457763672,22.487775802612305,269148800
2025-04-17,23.045000076293945,23.145000457763672,22.174999237060547,22.579999923706055,22.423227310180664,202191600
2025-04-21,21.684999465942383,21.81999969482422,20.1200008392334,20.93000030517578,20.784683227539062,229539400
2025-04-22,21.729999542236328,22.989999771118164,21.549999237060547,22.530000686645508,22.373573303222656,260222800
2025-04-23,24.6200008392334,25.415000915527344,23.815000534057617,24.024999618530273,23.858192443847656,303995400
2025-04-24,24.3700008392334,26.139999389648438,24.270000457763672,26.06999969482422,25.888996124267578,240615400
2025-04-25,26.020000457763672,27.03499984741211,25.739999771118164,26.93000030517578,26.743022918701172,226103200
2025-04-28,27.010000228881836,27.31999969482422,25.81999969482422,26.90999984741211,26.723159790039062,191356800
2025-04-29,26.520000457763672,27.584999084472656,26.415000915527344,27.434999465942383,27.244518280029297,169808000
2025-04-30,25.979999542236328,27.709999084472656,25.15999984741211,27.440000534057617,27.249483108520508,268446600
2025-05-01,28.780000686645508,29.44499969482422,28.315000534057617,28.385000228881836,28.18792152404785,205481600
2025-05-02,29.31999969482422,30.094999313354492,29.014999389648438,29.71500015258789,29.50868797302246,195097800
2025-05-05,28.950000762939453,29.75,28.850000381469727,29.200000762939453,28.997264862060547,138579000
2025-05-06,28.030000686645508,29.020000457763672,27.78499984741211,28.3700008392334,28.17302703857422,165885800
2025-05-07,28.479999542236328,29.1299991607666,27.545000076293945,28.700000762939453,28.500736236572266,207867200
2025-05-08,29.600000381469727,30.354999542236328,28.829999923706055,29.55500030517578,29.34979820251465,197621600
2025-05-09,29.899999618530273,30.135000228881836,29.165000915527344,29.485000610351562,29.280282974243164,146818800
2025-05-12,32.92499923706055,33.08000183105469,31.924999237060547,33.05500030517578,32.825496673583984,202490000
2025-05-13,33.334999084472656,34.93000030517578,33.18000030517578,34.56999969482422,34.329978942871094,170595400
2025-05-14,34.80500030517578,35.30500030517578,34.60499954223633,35.18000030517578,34.93574142456055,161184800
2025-05-15,34.7400016784668,35.845001220703125,34.46500015258789,35.290000915527344,35.04498291015625,161694800
2025-05-16,35.55500030517578,35.7599983215332,34.82500076293945,35.724998474121094,35.476959228515625,127627200
2025-05-19,34.23500061035156,35.93000030517578,34.21500015258789,35.81999969482422,35.5713005065918,143794200
2025-05-20,35.290000915527344,35.584999084472656,34.70000076293945,35.44499969482422,35.19890594482422,134069400
2025-05-21,34.619998931884766,35.994998931884766,33.59000015258789,33.970001220703125,33.7341423034668,219255200
2025-05-22,34.08000183105469,34.875,33.810001373291016,34.14500045776367,33.907928466796875,173542000
2025-05-23,32.54499816894531,33.66999816894531,32.43000030517578,33.15999984741211,32.92976760864258,214220800
2025-05-27,34.494998931884766,35.57500076293945,34.19499969482422,35.470001220703125,35.22372817993164,130539600
2025-05-28,35.66999816894531,35.970001220703125,34.88999938964844,35.01499938964844,34.771888732910156,132542600
2025-05-29,36.5,36.529998779296875,34.665000915527344,35.185001373291016,34.94070816040039,193248800
2025-05-30,35.064998626708984,35.29999923706055,33.52000045776367,35.0,34.75699234008789,187118200
2025-06-02,34.599998474121094,35.86000061035156,34.345001220703125,35.80500030517578,35.55640411376953,137925400
2025-06-03,35.880001068115234,36.939998626708984,35.70000076293945,36.63999938964844,36.3856086730957,128728400
2025-06-04,36.790000915527344,37.15999984741211,36.35499954223633,36.935001373291016,36.678558349609375,128889000
2025-06-05,37.224998474121094,37.82500076293945,35.650001525878906,36.07500076293945,35.824527740478516,198008800
2025-06-06,37.1349983215332,37.505001068115234,36.77000045776367,37.10499954223633,36.84737777709961,131215400
2025-06-09,37.154998779296875,37.619998931884766,36.91999816894531,37.27000045776367,37.01123046875,100363800
2025-06-10,37.35499954223633,38.14500045776367,36.880001068115234,37.9900016784668,37.726234436035156,122693000
2025-06-11,38.29499816894531,38.540000915527344,37.11000061035156,37.599998474121094,37.33893966674805,181652000
2025-06-12,37.29999923706055,38.064998626708984,37.2599983215332,37.845001220703125,37.58224105834961,126110000
2025-06-13,36.54999923706055,37.44499969482422,36.1349983215332,36.415000915527344,36.16217041015625,210666200
2025-06-16,37.11000061035156,38.125,37.11000061035156,37.900001525878906,37.63685989379883,116668600
2025-06-17,37.34000015258789,37.689998626708984,36.540000915527344,36.779998779296875,36.524635314941406,135418200
2025-06-18,36.959999084472656,37.47999954223633,36.41999816894531,36.72999954223633,36.474979400634766,142661400
2025-06-20,37.380001068115234,37.665000915527344,35.86000061035156,36.224998474121094,35.973487854003906,163355000
2025-06-23,36.3650016784668,37.46500015258789,35.709999084472656,37.349998474121094,37.090675354003906,167572800
2025-06-24,38.45500183105469,39.255001068115234,38.33000183105469,39.04999923706055,38.77886962890625,113191600
2025-06-25,39.439998626708984,39.709999084472656,38.86000061035156,39.2400016784668,39.07662582397461,101438200
2025-06-26,39.709999084472656,40.42499923706055,39.310001373291016,40.314998626708984,40.147151947021484,100144200
2025-06-27,40.51499938964844,41.125,39.92499923706055,40.709999084472656,40.54050827026367,146023600
2025-06-30,41.400001525878906,41.744998931884766,40.915000915527344,41.5,41.32721710205078,113721400
2025-07-01,41.060001373291016,41.27000045776367,39.904998779296875,40.44499969482422,40.276615142822266,140390000
2025-07-02,40.22999954223633,41.29499816894531,40.21500015258789,41.25,41.07826232910156,100285000
2025-07-03,41.744998931884766,42.64500045776367,41.744998931884766,42.404998779296875,42.228450775146484,83484600
2025-07-07,41.79999923706055,41.98500061035156,40.900001525878906,41.459999084472656,41.287384033203125,139674800
2025-07-08,41.7400016784668,41.88999938964844,41.23500061035156,41.51499938964844,41.34215545654297,115515400
2025-07-09,41.98500061035156,42.69499969482422,41.67499923706055,42.375,42.198577880859375,117976200
2025-07-10,42.51499938964844,42.61000061035156,41.56999969482422,42.18000030517578,42.00438690185547,110317800
2025-07-11,41.65999984741211,42.224998474121094,41.375,41.86000061035156,41.68572235107422,106937600
2025-07-14,41.814998626708984,42.470001220703125,41.275001525878906,42.30500030517578,42.128868103027344,97311400
2025-07-15,43.21500015258789,43.334999084472656,42.400001525878906,42.415000915527344,42.23841094970703,123257600
2025-07-16,42.529998779296875,42.67499923706055,41.220001220703125,42.53499984741211,42.35791015625,166357600
2025-07-17,42.685001373291016,43.65999984741211,42.5,43.525001525878906,43.343788146972656,97330800
2025-07-18,43.81999969482422,43.869998931884766,43.095001220703125,43.375,43.19441604614258,98496200
2025-07-21,43.57500076293945,44.4900016784668,43.560001373291016,44.03499984741211,43.85166549682617,87720400
2025-07-22,44.064998626708984,44.08000183105469,42.73500061035156,43.349998474121094,43.169517517089844,108345200
2025-07-23,43.59000015258789,43.939998626708984,42.95000076293945,43.91999816894531,43.73714065551758,118025200
2025-07-24,44.224998474121094,44.47999954223633,43.79999923706055,44.209999084472656,44.02593231201172,90378200
2025-07-25,44.154998779296875,44.790000915527344,43.9900016784668,44.459999084472656,44.27489471435547,79003200
2025-07-28,44.79499816894531,45.095001220703125,44.59000015258789,44.89500045776367,44.70808410644531,95592000
2025-07-29,45.494998931884766,45.814998626708984,44.4900016784668,44.689998626708984,44.503936767578125,116251200
2025-07-30,44.869998931884766,45.439998626708984,44.130001068115234,44.845001220703125,44.658294677734375,145527600
2025-07-31,46.35499954223633,46.375,43.83000183105469,44.10499954223633,43.92137145996094,178874600
2025-08-01,42.625,42.65999984741211,40.93000030517578,41.459999084472656,41.287384033203125,219781200
2025-08-04,42.61000061035156,43.78499984741211,42.58000183105469,43.72999954223633,43.54793167114258,108586000
2025-08-05,44.025001525878906,44.30500030517578,42.709999084472656,42.81999969482422,42.6417236328125,152088400
2025-08-06,43.01499938964844,44.53499984741211,42.904998779296875,44.41999816894531,44.23505783081055,128995200
2025-08-07,45.44499969482422,45.834999084472656,43.90999984741211,44.869998931884766,44.68318557739258,169239200
2025-08-08,45.119998931884766,46.13999938964844,45.04999923706055,46.08000183105469,45.88814926147461,104522600
2025-08-11,46.1150016784668,46.619998931884766,45.36000061035156,45.67499923706055,45.48483657836914,94617000
2025-08-12,46.209999084472656,47.44499969482422,45.564998626708984,47.36000061035156,47.16282272338867,119469600
2025-08-13,48.025001525878906,48.15999984741211,47.09000015258789,47.43000030517578,47.2325325012207,96058600
2025-08-14,46.91999816894531,47.79499816894531,46.81999969482422,47.29999923706055,47.10306930541992,106385800
2025-08-15,47.23500061035156,47.255001068115234,46.209999084472656,46.630001068115234,46.43586349487305,96167400
2025-08-18,46.400001525878906,46.72999954223633,46.1150016784668,46.56999969482422,46.3761100769043,73371400
2025-08-19,46.3849983215332,46.43000030517578,44.40999984741211,44.66999816894531,44.48401641845703,111118600
2025-08-20,44.415000915527344,44.44499969482422,42.189998626708984,43.85499954223633,43.67241287231445,164404200
2025-08-21,43.474998474121094,43.974998474121094,42.69499969482422,43.244998931884766,43.0649528503418,119920000
2025-08-22,43.5099983215332,45.65999984741211,43.185001373291016,45.189998626708984,45.00185775756836,132726400
2025-08-25,44.810001373291016,45.4900016784668,44.51499938964844,44.79499816894531,44.608497619628906,80452600
2025-08-26,44.654998779296875,45.3849983215332,44.41999816894531,45.314998626708984,45.12633514404297,84374600
2025-08-27,45.06999969482422,45.720001220703125,44.77000045776367,45.52000045776367,45.330482482910156,90055200
2025-08-28,45.63999938964844,46.55500030517578,45.255001068115234,46.349998474121094,46.15702438354492,90658000
2025-08-29,45.709999084472656,45.79499816894531,44.244998931884766,44.68000030517578,44.493980407714844,121887000
2025-09-02,42.55500030517578,43.619998931884766,42.125,43.540000915527344,43.358726501464844,166668000
2025-09-03,44.3650016784668,44.939998626708984,43.79499816894531,44.55500030517578,44.36949920654297,119929800
2025-09-04,44.70000076293945,45.83000183105469,44.310001373291016,45.7599983215332,45.56947708129883,101759600
2025-09-05,46.970001220703125,47.119998931884766,44.845001220703125,45.90999984741211,45.7188606262207,172625800
2025-09-08,46.45500183105469,47.04999923706055,46.31999969482422,46.564998626708984,46.37112808227539,101696800
2025-09-09,46.75,47.05500030517578,46.119998931884766,46.94499969482422,46.74955368041992,94620800
2025-09-10,47.724998474121094,47.72999954223633,46.470001220703125,46.994998931884766,46.799339294433594,120818800
2025-09-11,47.595001220703125,47.9900016784668,47.20500183105469,47.78499984741211,47.58605194091797,91247200
2025-09-12,47.97999954223633,48.685001373291016,47.76499938964844,48.380001068115234,48.17858123779297,92235200
2025-09-15,48.81999969482422,49.6349983215332,48.78499984741211,49.6150016784668,49.40843200683594,78114400
2025-09-16,49.834999084472656,49.904998779296875,49.30500030517578,49.47999954223633,49.27399444580078,77137200
