Date,Open,High,Low,Close,Adj Close,Volume
2022-08-10,193.6300048828125,195.9499969482422,193.11000061035156,195.6199951171875,185.7850341796875,20796400
2022-08-11,197.4199981689453,199.52999877929688,196.0399932861328,196.35000610351562,186.47836303710938,23727600
2022-08-12,197.35000610351562,200.42999267578125,196.5800018310547,200.36000061035156,190.28672790527344,21726600
2022-08-15,198.8000030517578,201.16000366210938,198.22000122070312,201.07000732421875,190.9610595703125,17414800
2022-08-16,200.5,201.99000549316406,199.02999877929688,200.99000549316406,190.8850555419922,18833100
2022-08-17,198.72000122070312,199.3300018310547,196.3800048828125,197.61000061035156,187.67501831054688,22428000
2022-08-18,197.8800048828125,199.25,196.89999389648438,198.9199981689453,188.91912841796875,18368100
2022-08-19,196.8300018310547,197.11000061035156,194.07000732421875,194.64999389648438,184.86380004882812,27416400
2022-08-22,191.99000549316406,192.35000610351562,190.00999450683594,190.63999938964844,181.055419921875,22937000
2022-08-23,190.94000244140625,192.92999267578125,190.38999938964844,190.9499969482422,181.34982299804688,20069800
2022-08-24,190.7899932861328,193.3000030517578,190.16000366210938,192.41000366210938,182.73643493652344,16038300
2022-08-25,193.3800048828125,195.4499969482422,192.97999572753906,195.39999389648438,185.57608032226562,14795000
2022-08-26,195.33999633789062,195.44000244140625,188.66000366210938,188.97999572753906,179.47885131835938,24177200
2022-08-29,186.9499969482422,188.99000549316406,186.52000427246094,187.24000549316406,177.8263397216797,19753300
2022-08-30,187.82000732421875,188.00999450683594,183.5399932861328,184.6199951171875,175.3380584716797,22548900
2022-08-31,184.94000244140625,185.74000549316406,183.19000244140625,183.5,174.27438354492188,22412500
2022-09-01,181.77999877929688,181.88999938964844,178.89999389648438,181.5,172.3749237060547,30706600
2022-09-02,183.60000610351562,183.9499969482422,179.13999938964844,180.08999633789062,171.0358428955078,27468200
2022-09-06,180.7100067138672,181.0800018310547,177.5,178.30999755859375,169.34530639648438,23837100
2022-09-07,177.97000122070312,182.47000122070312,177.92999267578125,182.19000244140625,173.03021240234375,24781200
2022-09-08,180.69000244140625,183.7899932861328,179.6199951171875,183.7100067138672,174.47381591796875,25273200
2022-09-09,185.33999633789062,187.6300048828125,185.10000610351562,187.39999389648438,177.97830200195312,23208800
2022-09-12,188.60000610351562,189.86000061035156,187.97000122070312,189.6699981689453,180.13417053222656,23134600
2022-09-13,184.86000061035156,185.91000366210938,181.5399932861328,182.25,173.08726501464844,34144700
2022-09-14,182.57000732421875,183.32000732421875,180.57000732421875,182.9600067138672,173.7615203857422,25278300
2022-09-15,181.9199981689453,184.69000244140625,180.86000061035156,181.6300048828125,172.4984130859375,25378700
2022-09-16,179.08999633789062,179.67999267578125,176.91000366210938,178.99000549316406,169.99111938476562,41155900
2022-09-19,177.00999450683594,180.75,176.9600067138672,180.52000427246094,171.44419860839844,25412200
2022-09-20,178.77000427246094,178.94000244140625,176.7100067138672,178.05999755859375,169.10789489746094,22247500
2022-09-21,179.3699951171875,181.10000610351562,175.3300018310547,175.33999633789062,166.52462768554688,29357100
2022-09-22,175.0,175.5800018310547,170.74000549316406,171.38999938964844,162.77320861816406,33468600
2022-09-23,169.0,169.19000244140625,165.0,167.30999755859375,158.89834594726562,40336900
2022-09-26,165.47000122070312,168.97000122070312,163.5800018310547,164.1699981689453,156.7227325439453,30597800
2022-09-27,166.30999755859375,167.6300048828125,163.27999877929688,164.72999572753906,157.25733947753906,42406600
2022-09-28,165.75999450683594,170.99000549316406,165.07000732421875,169.94000244140625,162.2310028076172,35186500
2022-09-29,167.77999877929688,167.92999267578125,163.8000030517578,166.1300048828125,158.59381103515625,31464000
2022-09-30,165.77999877929688,169.52000427246094,164.8699951171875,164.9199981689453,157.43870544433594,40643800
2022-10-03,167.33999633789062,170.3000030517578,165.25,169.2899932861328,161.61048889160156,33611600
2022-10-04,172.61000061035156,176.0800018310547,172.52999877929688,176.0,168.01608276367188,37537300
2022-10-05,173.41000366210938,175.3300018310547,171.4199981689453,174.6999969482422,166.77508544921875,25281400
2022-10-06,173.85000610351562,176.1699981689453,172.91000366210938,173.72000122070312,165.83953857421875,22635900
2022-10-07,171.92999267578125,172.47000122070312,167.9199981689453,168.61000061035156,160.96131896972656,26536100
2022-10-10,169.2899932861328,169.57000732421875,166.58999633789062,167.6699981689453,160.06396484375,23386400
2022-10-11,166.9600067138672,170.11000061035156,164.8000030517578,167.72000122070312,160.11167907714844,28009100
2022-10-12,167.89999389648438,168.4600067138672,165.47999572753906,167.25999450683594,159.6725311279297,26796700
2022-10-13,164.0,172.1999969482422,162.5,171.39999389648438,163.624755859375,45376500
2022-10-14,172.74000549316406,173.9199981689453,166.7100067138672,166.80999755859375,159.2429656982422,29608600
2022-10-17,170.22000122070312,172.6199951171875,170.11000061035156,172.1300048828125,164.32164001464844,28199200
2022-10-18,175.86000061035156,177.2899932861328,172.69000244140625,174.1699981689453,166.2691192626953,34523100
2022-10-19,172.49000549316406,173.39999389648438,169.3300018310547,171.2100067138672,163.44337463378906,27146900
2022-10-20,171.4199981689453,173.5500030517578,168.47000122070312,169.02999877929688,161.3622283935547,26710700
2022-10-21,169.39999389648438,173.1999969482422,168.19000244140625,172.6999969482422,164.86578369140625,45402700
2022-10-24,173.32000732421875,174.0,171.0500030517578,173.44000244140625,165.57220458984375,27284500
2022-10-25,173.57000732421875,178.89999389648438,173.55999755859375,178.1699981689453,170.08766174316406,33105700
2022-10-26,179.14999389648438,182.3699951171875,178.3300018310547,179.0500030517578,170.92771911621094,37084700
2022-10-27,180.58999633789062,182.0,178.8699951171875,179.08999633789062,170.96588134765625,28651800
2022-10-28,179.8300018310547,183.41000366210938,178.74000549316406,183.16000366210938,174.85128784179688,33221600
2022-10-31,182.27000427246094,184.24000549316406,181.5500030517578,183.3300018310547,175.01358032226562,25699400
2022-11-01,185.24000549316406,185.60000610351562,182.8800048828125,183.5800018310547,175.2522430419922,27446700
2022-11-02,182.83999633789062,185.0,177.42999267578125,177.49000549316406,169.4385223388672,38139600
2022-11-03,175.2899932861328,177.94000244140625,174.11000061035156,176.3000030517578,168.30245971679688,29093200
2022-11-04,178.9199981689453,179.94000244140625,175.47000122070312,178.67999267578125,170.5745391845703,25842400
2022-11-07,179.74000549316406,180.58999633789062,177.67999267578125,179.49000549316406,171.34774780273438,20689900
2022-11-08,180.22999572753906,181.9499969482422,177.36000061035156,179.55999755859375,171.4145965576172,20265200
2022-11-09,178.0,178.6699981689453,174.27999877929688,174.6300048828125,166.70823669433594,27277000
2022-11-10,181.85000610351562,185.4499969482422,181.14999389648438,185.3800048828125,176.97056579589844,38572800
2022-11-11,185.75999450683594,188.83999633789062,185.69000244140625,186.89999389648438,178.42161560058594,28765400
2022-11-14,185.7899932861328,187.7899932861328,184.6300048828125,184.80999755859375,176.4264678955078,26499600
2022-11-15,187.83999633789062,189.55999755859375,186.11000061035156,187.5500030517578,179.0421600341797,26128800
2022-11-16,186.60000610351562,186.63999938964844,183.7100067138672,184.25,175.89183044433594,24802000
2022-11-17,181.6199951171875,182.9499969482422,180.50999450683594,182.5399932861328,174.25942993164062,20835700
2022-11-18,184.58999633789062,185.30999755859375,182.57000732421875,183.72000122070312,175.38589477539062,27269100
2022-11-21,182.77999877929688,183.19000244140625,181.42999267578125,182.75999450683594,174.46942138671875,19038900
2022-11-22,183.74000549316406,184.94000244140625,182.3300018310547,184.7100067138672,176.3309783935547,16869700
2022-11-23,184.2899932861328,185.77999877929688,183.5500030517578,185.19000244140625,176.78921508789062,19758800
2022-11-25,185.08999633789062,186.3699951171875,184.66000366210938,185.5800018310547,177.16151428222656,13393400
2022-11-28,184.1300048828125,184.9199981689453,181.2899932861328,181.83999633789062,173.5911407470703,17465600
2022-11-29,181.9600067138672,183.61000061035156,181.9600067138672,182.3699951171875,174.09710693359375,14020600
2022-11-30,182.6699981689453,187.42999267578125,180.8000030517578,187.3699951171875,178.87030029296875,28030100
2022-12-01,188.14999389648438,189.24000549316406,186.1300048828125,186.9600067138672,178.47889709472656,21996400
2022-12-02,184.3699951171875,188.86000061035156,184.3300018310547,188.0500030517578,179.51950073242188,22574800
2022-12-05,186.86000061035156,187.05999755859375,182.17999267578125,182.8699951171875,174.57443237304688,25449300
2022-12-06,182.8800048828125,182.97999572753906,179.0800018310547,180.07000732421875,171.90145874023438,18502100
2022-12-07,179.75,181.5,179.11000061035156,179.5399932861328,171.39549255371094,17177800
2022-12-08,180.77000427246094,182.6300048828125,179.50999450683594,180.83999633789062,172.63653564453125,20971400
2022-12-09,179.77000427246094,180.80999755859375,178.55999755859375,178.6199951171875,170.51724243164062,22046500
2022-12-12,178.85000610351562,181.08999633789062,178.0,180.72000122070312,172.52195739746094,22765400
2022-12-13,185.72999572753906,186.63999938964844,180.13999938964844,181.3800048828125,173.9509735107422,38445300
2022-12-14,181.30999755859375,182.91000366210938,178.8300018310547,180.19000244140625,172.80970764160156,32406900
2022-12-15,178.02999877929688,178.60000610351562,175.0399932861328,175.67999267578125,168.48439025878906,33546700
2022-12-16,173.8000030517578,175.11000061035156,172.6699981689453,174.3699951171875,167.22802734375,38502400
2022-12-19,174.61000061035156,175.0500030517578,171.47000122070312,172.00999450683594,164.9647216796875,25614000
2022-12-20,171.6699981689453,174.02000427246094,171.17999267578125,172.9199981689453,165.83743286132812,18050800
2022-12-21,174.4499969482422,176.8000030517578,174.1999969482422,175.89999389648438,168.6953887939453,22997200
2022-12-22,174.3300018310547,174.49000549316406,170.6699981689453,173.60000610351562,166.4896240234375,21297600
2022-12-23,173.47999572753906,174.4499969482422,172.33999633789062,174.38999938964844,167.2472381591797,11647700
2022-12-27,174.36000061035156,174.57000732421875,172.5800018310547,173.22000122070312,166.1251983642578,13553800
2022-12-28,173.17999267578125,174.10000610351562,170.33999633789062,170.52999877929688,163.54534912109375,19648000
2022-12-29,171.72000122070312,175.25,171.39999389648438,174.85000610351562,167.68838500976562,22311300
2022-12-30,173.33999633789062,174.72000122070312,172.61000061035156,174.36000061035156,167.21844482421875,21275600
2023-01-03,175.92999267578125,177.32000732421875,171.89999389648438,173.39999389648438,166.2978057861328,22503800
2023-01-04,174.6199951171875,176.6699981689453,174.27999877929688,175.55999755859375,168.36932373046875,22973500
2023-01-05,174.58999633789062,174.75999450683594,172.38999938964844,173.67999267578125,166.5663299560547,17032600
2023-01-06,175.3000030517578,178.0399932861328,173.8699951171875,177.5800018310547,170.3065643310547,21986900
2023-01-09,179.00999450683594,180.1199951171875,177.64999389648438,177.8800048828125,170.5943145751953,18366500
2023-01-10,177.66000366210938,180.6199951171875,177.3000030517578,180.50999450683594,173.1165313720703,18751100
2023-01-11,181.25999450683594,182.7899932861328,180.67999267578125,182.75999450683594,175.2744140625,18222700
2023-01-12,183.57000732421875,185.9499969482422,181.9199981689453,185.8300018310547,178.2186737060547,29650800
2023-01-13,184.5,187.33999633789062,184.3300018310547,187.0500030517578,179.3887176513672,22120000
2023-01-17,187.0,187.83999633789062,186.24000549316406,186.82000732421875,179.16810607910156,22422600
2023-01-18,187.4499969482422,188.9600067138672,183.6999969482422,183.8000030517578,176.27182006835938,23507800
2023-01-19,182.72999572753906,183.10000610351562,180.77999877929688,182.0399932861328,174.58389282226562,24624500
2023-01-20,182.7100067138672,185.14999389648438,181.27000427246094,185.0399932861328,177.46102905273438,36070300
2023-01-23,185.42999267578125,188.1199951171875,184.5800018310547,187.3300018310547,179.65724182128906,20329900
2023-01-24,186.58999633789062,187.8300018310547,185.8800048828125,186.92999267578125,179.27362060546875,19263500
2023-01-25,185.41000366210938,187.50999450683594,183.8699951171875,187.4499969482422,179.77232360839844,18174600
2023-01-26,188.97999572753906,189.85000610351562,186.2899932861328,188.55999755859375,180.8368682861328,18369100
2023-01-27,187.97999572753906,190.3000030517578,187.7899932861328,189.5800018310547,181.8151092529297,20019900
2023-01-30,187.83999633789062,189.61000061035156,186.8300018310547,186.94000244140625,179.283203125,18395100
2023-01-31,187.4199981689453,191.5800018310547,187.3800048828125,191.47999572753906,183.63726806640625,21567900
2023-02-01,191.19000244140625,196.19000244140625,190.1300048828125,194.49000549316406,186.52398681640625,27007300
2023-02-02,196.00999450683594,199.25999450683594,194.35000610351562,198.32000732421875,190.1970672607422,31020400
2023-02-03,196.11000061035156,199.1300048828125,195.6999969482422,196.99000549316406,188.92160034179688,24981500
2023-02-06,195.64999389648438,196.3800048828125,193.3699951171875,194.13999938964844,186.1882781982422,18160100
2023-02-07,193.41000366210938,196.10000610351562,191.64999389648438,195.5800018310547,187.56932067871094,27074100
2023-02-08,194.36000061035156,195.3699951171875,192.1999969482422,192.72000122070312,184.8264923095703,17933500
2023-02-09,194.22999572753906,195.1199951171875,189.42999267578125,189.92999267578125,182.15077209472656,20516600
2023-02-10,189.27999877929688,190.6300048828125,188.52999877929688,190.30999755859375,182.5151824951172,15248700
2023-02-13,190.50999450683594,192.86000061035156,189.30999755859375,192.60000610351562,184.7113800048828,15754400
2023-02-14,191.27999877929688,193.9499969482422,190.0800018310547,192.50999450683594,184.62506103515625,21889600
2023-02-15,190.97999572753906,194.5500030517578,190.52999877929688,194.4600067138672,186.4951934814453,18721200
2023-02-16,191.8000030517578,194.8699951171875,191.25,192.60000610351562,184.7113800048828,21366300
2023-02-17,191.8800048828125,193.3699951171875,190.97000122070312,193.1300048828125,185.21966552734375,23892200
2023-02-21,190.75,191.33999633789062,187.24000549316406,187.42999267578125,179.7531280517578,26004000
2023-02-22,187.8300018310547,189.14999389648438,186.75,187.94000244140625,180.24224853515625,24651700
2023-02-23,189.35000610351562,190.3000030517578,186.6999969482422,189.27999877929688,181.52735900878906,21311700
2023-02-24,186.64999389648438,187.77999877929688,185.77999877929688,187.50999450683594,179.82986450195312,24280700
2023-02-27,189.1300048828125,190.1999969482422,187.60000610351562,188.1699981689453,180.46282958984375,17562900
2023-02-28,188.1199951171875,190.02000427246094,188.07000732421875,188.17999267578125,180.472412109375,19542600
2023-03-01,188.19000244140625,189.49000549316406,187.19000244140625,188.4199981689453,180.70257568359375,22532800
2023-03-02,186.86000061035156,189.3000030517578,186.1199951171875,188.8699951171875,181.13414001464844,18104400
2023-03-03,189.6699981689453,191.92999267578125,188.4199981689453,191.5,183.65640258789062,22774300
2023-03-06,191.55999755859375,191.74000549316406,187.89999389648438,188.6999969482422,180.97113037109375,23266700
2023-03-07,188.64999389648438,189.07000732421875,186.22000122070312,186.50999450683594,178.8708038330078,25865700
2023-03-08,186.7899932861328,187.61000061035156,185.1199951171875,186.60000610351562,178.95713806152344,22505900
2023-03-09,186.72999572753906,187.27000427246094,181.27999877929688,181.41000366210938,173.979736328125,33546900
2023-03-10,180.38999938964844,180.38999938964844,174.25999450683594,176.17999267578125,168.9639129638672,69274200
2023-03-13,172.52000427246094,176.39999389648438,171.07000732421875,173.30999755859375,166.21148681640625,74171500
2023-03-14,178.60000610351562,179.25999450683594,174.61000061035156,176.52000427246094,169.2900390625,48946200
2023-03-15,171.92999267578125,173.91000366210938,170.3800048828125,173.61000061035156,166.4991912841797,54405800
2023-03-16,171.47000122070312,177.3800048828125,170.5,175.97999572753906,168.77212524414062,52392300
2023-03-17,174.0399932861328,174.75999450683594,170.86000061035156,171.22999572753906,164.21665954589844,70239900
2023-03-20,173.0500030517578,175.3699951171875,172.52999877929688,173.4499969482422,166.34573364257812,46103200
2023-03-21,176.5500030517578,178.17999267578125,175.9600067138672,176.64999389648438,169.41465759277344,34465900
2023-03-22,176.52000427246094,177.35000610351562,171.52999877929688,171.63999938964844,164.60989379882812,56098200
2023-03-23,172.27999877929688,174.38999938964844,168.7100067138672,170.25,163.87928771972656,47720900
2023-03-24,168.75,172.11000061035156,167.4600067138672,171.7899932861328,165.3616485595703,47519700
2023-03-27,173.83999633789062,174.72999572753906,172.36000061035156,173.6999969482422,167.20018005371094,33880600
2023-03-28,173.10000610351562,174.50999450683594,172.69000244140625,173.4499969482422,166.95953369140625,28555100
2023-03-29,175.33999633789062,175.5500030517578,173.57000732421875,175.4199981689453,168.8558349609375,25564800
2023-03-30,176.8800048828125,177.30999755859375,174.4499969482422,175.17999267578125,168.6248016357422,26728600
2023-03-31,176.39999389648438,178.63999938964844,176.3699951171875,178.39999389648438,171.72427368164062,39602900
2023-04-03,178.9499969482422,179.77999877929688,176.49000549316406,178.47999572753906,171.80126953125,27609000
2023-04-04,178.9199981689453,179.10000610351562,174.32000732421875,175.35000610351562,168.78843688964844,33487200
2023-04-05,174.25,174.8300018310547,172.52999877929688,173.6300048828125,167.13279724121094,28247300
2023-04-06,173.72000122070312,174.4600067138672,172.67999267578125,173.88999938964844,167.38307189941406,26366300
2023-04-10,173.07000732421875,175.8800048828125,173.02999877929688,175.75,169.17347717285156,22237800
2023-04-11,176.57000732421875,177.97000122070312,176.1199951171875,177.13999938964844,170.51144409179688,21876200
2023-04-12,178.82000732421875,178.97999572753906,175.5800018310547,175.83999633789062,169.2600860595703,27018100
2023-04-13,176.5399932861328,178.69000244140625,175.92999267578125,178.1699981689453,171.50294494628906,23259900
2023-04-14,178.3300018310547,179.22000122070312,175.33999633789062,176.50999450683594,169.90501403808594,29600400
2023-04-17,176.97000122070312,178.86000061035156,176.75,178.77999877929688,172.09010314941406,22177300
2023-04-18,179.58999633789062,179.6300048828125,176.94000244140625,178.02000427246094,171.3585205078125,22873100
2023-04-19,177.0800018310547,178.7899932861328,176.5800018310547,178.25,171.57992553710938,19306800
2023-04-20,177.14999389648438,178.42999267578125,176.52000427246094,177.3300018310547,170.6943359375,20336300
2023-04-21,177.80999755859375,177.9600067138672,175.86000061035156,177.55999755859375,170.91575622558594,25972800
2023-04-24,177.3800048828125,178.4499969482422,176.5,177.44000244140625,170.80023193359375,17781000
2023-04-25,175.6300048828125,175.94000244140625,173.00999450683594,173.05999755859375,166.58412170410156,28857900
2023-04-26,172.22999572753906,173.39999389648438,171.0,171.38999938964844,164.97657775878906,30309800
2023-04-27,172.02999877929688,173.86000061035156,170.94000244140625,173.67999267578125,167.18092346191406,33424100
2023-04-28,173.2899932861328,175.8300018310547,173.17999267578125,175.1999969482422,168.64407348632812,31911900
2023-05-01,175.0,177.33999633789062,174.75999450683594,175.3000030517578,168.74029541015625,27420100
2023-05-02,174.39999389648438,174.4499969482422,169.9199981689453,171.6999969482422,165.2750244140625,40851100
2023-05-03,172.22000122070312,175.6999969482422,172.19000244140625,172.3300018310547,165.88145446777344,43261400
2023-05-04,171.32000732421875,171.55999755859375,168.77999877929688,170.39999389648438,164.02369689941406,42382100
2023-05-05,173.2899932861328,175.10000610351562,173.10000610351562,174.4499969482422,167.92208862304688,35456800
2023-05-08,175.25999450683594,175.5500030517578,173.1300048828125,174.0500030517578,167.5370635986328,22109900
2023-05-09,172.97999572753906,174.27000427246094,172.16000366210938,173.52999877929688,167.0365447998047,21465500
2023-05-10,175.9600067138672,176.02000427246094,172.72000122070312,174.41000366210938,167.8836212158203,27281900
2023-05-11,173.22000122070312,173.77999877929688,172.11000061035156,173.07000732421875,166.59375,25884600
2023-05-12,173.64999389648438,174.2100067138672,171.64999389648438,172.72000122070312,166.25685119628906,20406400
2023-05-15,173.30999755859375,175.7100067138672,172.82000732421875,174.8300018310547,168.2878875732422,24310000
2023-05-16,173.61000061035156,174.80999755859375,172.22999572753906,172.27999877929688,165.8332977294922,24212900
2023-05-17,173.42999267578125,176.5,172.16000366210938,176.1199951171875,169.52963256835938,38231600
2023-05-18,175.55999755859375,177.57000732421875,175.02000427246094,177.19000244140625,170.5595703125,30446600
2023-05-19,178.50999450683594,178.88999938964844,175.25,176.11000061035156,169.52000427246094,34316300
2023-05-22,176.6199951171875,179.02000427246094,176.0399932861328,178.25999450683594,171.58953857421875,28207200
2023-05-23,177.91000366210938,180.52999877929688,177.3800048828125,177.4199981689453,170.78097534179688,32708900
2023-05-24,176.5500030517578,176.74000549316406,174.6699981689453,175.5399932861328,168.9713134765625,28744200
2023-05-25,175.25,175.52999877929688,172.6999969482422,174.1699981689453,167.652587890625,36202600
2023-05-26,174.3000030517578,176.3800048828125,174.02000427246094,176.14999389648438,169.55848693847656,29841300
2023-05-30,176.7100067138672,177.5500030517578,174.75999450683594,175.5,168.93284606933594,25572600
2023-05-31,174.69000244140625,176.00999450683594,172.36000061035156,173.77000427246094,167.26756286621094,34598800
2023-06-01,173.86000061035156,176.24000549316406,172.92999267578125,175.64999389648438,169.0772247314453,27800900
2023-06-02,178.00999450683594,182.08999633789062,177.4499969482422,182.02000427246094,175.20883178710938,50212400
2023-06-05,181.25999450683594,181.25999450683594,178.44000244140625,179.5800018310547,172.86013793945312,34465800
2023-06-06,178.92999267578125,184.9600067138672,178.92999267578125,184.30999755859375,177.4131317138672,58584500
2023-06-07,184.9600067138672,187.77000427246094,184.9600067138672,187.24000549316406,180.73265075683594,60685600
2023-06-08,186.75,187.3800048828125,184.91000366210938,186.5399932861328,180.0569610595703,34185000
2023-06-09,186.32000732421875,186.61000061035156,184.4499969482422,185.02999877929688,178.59942626953125,30242200
2023-06-12,185.22999572753906,186.67999267578125,184.22000122070312,185.8000030517578,179.3426971435547,26580500
2023-06-13,186.44000244140625,188.97999572753906,186.27000427246094,187.92999267578125,181.39865112304688,35758200
2023-06-14,188.32000732421875,189.24000549316406,184.5500030517578,185.91000366210938,179.4488525390625,37114100
2023-06-15,185.0800018310547,187.57000732421875,184.91000366210938,187.44000244140625,180.9257049560547,36488400
2023-06-16,187.9499969482422,188.5500030517578,185.08999633789062,185.94000244140625,179.47784423828125,50684500
2023-06-20,185.16000366210938,185.57000732421875,183.75999450683594,185.1300048828125,178.6959686279297,33269300
2023-06-21,184.44000244140625,185.91000366210938,183.58999633789062,184.6999969482422,178.28091430664062,30730200
2023-06-22,184.1999969482422,184.25,182.49000549316406,183.3300018310547,176.9585418701172,27063700
2023-06-23,180.77000427246094,182.41000366210938,180.0500030517578,180.57000732421875,174.29446411132812,50610100
2023-06-26,180.44000244140625,182.74000549316406,180.3699951171875,180.75,174.46820068359375,31507900
2023-06-27,181.1999969482422,183.99000549316406,180.39999389648438,183.36000061035156,176.9875030517578,28818800
2023-06-28,182.99000549316406,184.4199981689453,182.1199951171875,184.25999450683594,177.856201171875,23187600
2023-06-29,184.72000122070312,187.0800018310547,184.42999267578125,186.3800048828125,179.90252685546875,32084100
2023-06-30,188.25999450683594,188.42999267578125,186.91000366210938,187.27000427246094,180.7615966796875,30287300
2023-07-03,186.91000366210938,188.83999633789062,186.74000549316406,187.64999389648438,181.1283721923828,14011900
2023-07-05,187.1300048828125,187.2100067138672,185.44000244140625,185.77999877929688,179.32337951660156,24092100
2023-07-06,183.6300048828125,183.7100067138672,180.72000122070312,182.77999877929688,176.42764282226562,39080800
2023-07-07,182.97999572753906,186.49000549316406,182.92999267578125,184.7100067138672,178.2905731201172,31706700
2023-07-10,184.5800018310547,188.0500030517578,184.16000366210938,187.8699951171875,181.34072875976562,29725100
2023-07-11,188.47999572753906,190.0800018310547,187.69000244140625,189.8000030517578,183.20364379882812,26738800
2023-07-12,192.75999450683594,193.0500030517578,191.3699951171875,191.8699951171875,185.20172119140625,40127300
2023-07-13,192.50999450683594,193.69000244140625,191.8000030517578,193.4199981689453,186.6978759765625,23523000
2023-07-14,193.33999633789062,193.49000549316406,190.2899932861328,191.52999877929688,184.87355041503906,32198600
2023-07-17,191.33999633789062,194.36000061035156,191.13999938964844,193.5800018310547,186.85231018066406,23283700
2023-07-18,193.6999969482422,196.38999938964844,193.49000549316406,195.97000122070312,189.1592254638672,28489800
2023-07-19,196.6999969482422,197.66000366210938,195.92999267578125,196.8000030517578,189.9603729248047,23679000
2023-07-20,196.94000244140625,196.94000244140625,194.27000427246094,195.0800018310547,188.30015563964844,27278100
2023-07-21,196.38999938964844,196.6199951171875,194.08999633789062,194.4600067138672,187.7017059326172,28982400
2023-07-24,194.55999755859375,196.25999450683594,193.99000549316406,194.94000244140625,188.1650390625,16929800
2023-07-25,194.5800018310547,196.2100067138672,194.4199981689453,194.9199981689453,188.14572143554688,18961100
2023-07-26,194.77000427246094,197.16000366210938,194.7100067138672,196.4600067138672,189.63221740722656,20377900
2023-07-27,197.6300048828125,197.89999389648438,193.17999267578125,193.9199981689453,187.18045043945312,31159300
2023-07-28,196.02000427246094,196.9499969482422,195.5,196.42999267578125,189.6032257080078,21612200
2023-07-31,196.92999267578125,198.75,196.9199981689453,198.7100067138672,191.80401611328125,24203900
2023-08-01,197.42999267578125,197.94000244140625,195.77999877929688,197.8000030517578,190.92564392089844,27444300
2023-08-02,195.58999633789062,196.08999633789062,194.08999633789062,195.11000061035156,188.32916259765625,28079700
2023-08-03,194.3000030517578,195.63999938964844,193.05999755859375,194.55999755859375,187.79824829101562,24279300
2023-08-04,194.82000732421875,196.30999755859375,193.7100067138672,194.1699981689453,187.42178344726562,24950400
2023-08-07,194.66000366210938,195.05999755859375,192.67999267578125,194.3000030517578,187.54727172851562,20185000
2023-08-08,192.13999938964844,193.2899932861328,190.52000427246094,193.0800018310547,186.3697052001953,25578200
2023-08-09,192.8699951171875,192.8800048828125,190.75,191.57000732421875,184.91217041015625,22293200
2023-08-10,192.24000549316406,194.1199951171875,189.88999938964844,190.72000122070312,184.0917205810547,29378800
2023-08-11,189.9199981689453,191.69000244140625,189.74000549316406,190.99000549316406,184.35231018066406,21789000
2023-08-14,189.94000244140625,190.6999969482422,188.63999938964844,190.66000366210938,184.03379821777344,20354900
2023-08-15,189.52000427246094,189.63999938964844,188.0399932861328,188.13999938964844,181.6013641357422,25491300
2023-08-16,187.99000549316406,189.05999755859375,185.80999755859375,185.83999633789062,179.38131713867188,27018400
2023-08-17,186.33999633789062,186.74000549316406,183.6300048828125,183.64999389648438,177.2674102783203,26715100
2023-08-18,182.2100067138672,185.25,181.94000244140625,184.64999389648438,178.232666015625,33375200
2023-08-21,184.6999969482422,185.27999877929688,183.07000732421875,184.3800048828125,177.97203063964844,22678100
2023-08-22,185.0399932861328,185.5500030517578,183.22000122070312,183.8300018310547,177.44113159179688,21299200
2023-08-23,184.0,186.11000061035156,183.42999267578125,185.7899932861328,179.3330078125,21231100
2023-08-24,185.25,186.33999633789062,183.1999969482422,183.22000122070312,176.85232543945312,26582300
2023-08-25,184.05999755859375,185.0,181.61000061035156,184.0,177.60525512695312,29340400
2023-08-28,184.83999633789062,186.75,184.82000732421875,185.63999938964844,179.18826293945312,23002000
2023-08-29,185.5399932861328,188.3699951171875,184.57000732421875,188.22999572753906,181.688232421875,22986000
2023-08-30,187.72999572753906,189.61000061035156,187.3300018310547,188.94000244140625,182.37356567382812,19869900
2023-08-31,189.1999969482422,190.25999450683594,188.52999877929688,188.61000061035156,182.05502319335938,17953400
2023-09-01,190.07000732421875,191.86000061035156,189.85000610351562,190.85000610351562,184.21719360351562,25094600
2023-09-05,189.64999389648438,189.89999389648438,186.77000427246094,186.8300018310547,180.33689880371094,27160100
2023-09-06,187.05999755859375,188.08999633789062,185.08999633789062,186.1300048828125,179.66122436523438,26406200
2023-09-07,185.13999938964844,185.3800048828125,183.58999633789062,184.3300018310547,177.9237518310547,23894800
2023-09-08,184.55999755859375,184.8300018310547,183.4499969482422,183.9199981689453,177.5280303955078,19399100
2023-09-11,185.25999450683594,185.72000122070312,184.1999969482422,184.36000061035156,177.95274353027344,17424700
2023-09-12,184.0399932861328,185.33999633789062,183.74000549316406,184.17999267578125,177.77899169921875,16826300
2023-09-13,184.5,184.8800048828125,182.38999938964844,182.97000122070312,176.61105346679688,24415700
2023-09-14,184.52999877929688,186.07000732421875,184.24000549316406,185.5500030517578,179.10137939453125,27952500
2023-09-15,184.7899932861328,185.07000732421875,182.7899932861328,183.61000061035156,177.22879028320312,39695500
2023-09-18,183.6999969482422,183.75999450683594,182.3699951171875,182.38999938964844,176.05120849609375,19287800
